count,airport,source_lat,source_long,target_lat,target_long
240,Los Angeles International Airport,33.94254,-118.40807,44.25407,-121.14996
873,Los Angeles International Airport,33.94254,-118.40807,35.87764,-78.78747
2070,Los Angeles International Airport,33.94254,-118.40807,39.49858,-119.76806
230,Los Angeles International Airport,33.94254,-118.40807,35.61678,-106.08814
4845,Los Angeles International Airport,33.94254,-118.40807,32.73356,-117.18966
1683,Los Angeles International Airport,33.94254,-118.40807,29.53369,-98.46978
1608,Los Angeles International Airport,33.94254,-118.40807,34.42621,-119.84037
1496,Los Angeles International Airport,33.94254,-118.40807,35.23706,-120.64239
8594,Los Angeles International Airport,33.94254,-118.40807,47.44898,-122.30931
14799,Los Angeles International Airport,33.94254,-118.40807,37.619,-122.37484
6788,Los Angeles International Airport,33.94254,-118.40807,37.36186,-121.92901
6006,Los Angeles International Airport,33.94254,-118.40807,40.78839,-111.97777
6076,Los Angeles International Airport,33.94254,-118.40807,38.69542,-121.59077
248,Los Angeles International Airport,33.94254,-118.40807,34.89925,-120.45758
1,Los Angeles International Airport,33.94254,-118.40807,33.67566,-117.86822
1603,Los Angeles International Airport,33.94254,-118.40807,38.74769,-90.35999
635,Los Angeles International Airport,33.94254,-118.40807,27.97547,-82.53325
2839,Los Angeles International Airport,33.94254,-118.40807,32.11608,-110.94103
1,Lubbock Preston Smith International Airport,33.66364,-101.82278,35.21937,-101.70593
346,Lubbock Preston Smith International Airport,33.66364,-101.82278,30.19453,-97.66987
1721,Lubbock Preston Smith International Airport,33.66364,-101.82278,32.84711,-96.85177
675,Lubbock Preston Smith International Airport,33.66364,-101.82278,39.85841,-104.667
775,Lubbock Preston Smith International Airport,33.66364,-101.82278,32.89595,-97.0372
8,Lubbock Preston Smith International Airport,33.66364,-101.82278,29.64542,-95.27889
1182,Lubbock Preston Smith International Airport,33.66364,-101.82278,29.98047,-95.33972
365,Lubbock Preston Smith International Airport,33.66364,-101.82278,36.08036,-115.15233
289,Arnold Palmer Regional Airport,40.27594,-79.4048,26.07258,-80.15275
210,Arnold Palmer Regional Airport,40.27594,-79.4048,36.08036,-115.15233
341,Arnold Palmer Regional Airport,40.27594,-79.4048,28.42889,-81.31603
215,Arnold Palmer Regional Airport,40.27594,-79.4048,33.67975,-78.92833
189,Arnold Palmer Regional Airport,40.27594,-79.4048,41.9796,-87.90446
66,Arnold Palmer Regional Airport,40.27594,-79.4048,26.53617,-81.75517
88,Arnold Palmer Regional Airport,40.27594,-79.4048,27.97547,-82.53325
870,Lake Charles Regional Airport,30.1261,-93.2234,32.89595,-97.0372
1188,Lake Charles Regional Airport,30.1261,-93.2234,29.98047,-95.33972
2510,Blue Grass Airport,38.03697,-84.60539,33.64044,-84.42694
2,Blue Grass Airport,38.03697,-84.60539,38.85208,-77.03772
787,Blue Grass Airport,38.03697,-84.60539,32.89595,-97.0372
584,Blue Grass Airport,38.03697,-84.60539,42.21206,-83.34884
339,Blue Grass Airport,38.03697,-84.60539,29.98047,-95.33972
67,Blue Grass Airport,38.03697,-84.60539,40.77724,-73.87261
56,Blue Grass Airport,38.03697,-84.60539,44.88055,-93.21692
2221,Blue Grass Airport,38.03697,-84.60539,41.9796,-87.90446
1314,Lafayette Regional Airport,30.20528,-91.98766,33.64044,-84.42694
1,Lafayette Regional Airport,30.20528,-91.98766,33.56294,-86.75355
163,Lafayette Regional Airport,30.20528,-91.98766,39.85841,-104.667
1765,Lafayette Regional Airport,30.20528,-91.98766,32.89595,-97.0372
2337,Lafayette Regional Airport,30.20528,-91.98766,29.98047,-95.33972
1,LaGuardia Airport (Marine Air Terminal),40.77724,-73.87261,33.36996,-81.9645
8887,LaGuardia Airport (Marine Air Terminal),40.77724,-73.87261,33.64044,-84.42694
59,LaGuardia Airport (Marine Air Terminal),40.77724,-73.87261,44.80744,-68.82814
542,LaGuardia Airport (Marine Air Terminal),40.77724,-73.87261,33.56294,-86.75355
2598,LaGuardia Airport (Marine Air Terminal),40.77724,-73.87261,36.12448,-86.67818
7710,LaGuardia Airport (Marine Air Terminal),40.77724,-73.87261,42.36435,-71.00518
58,LaGuardia Airport (Marine Air Terminal),40.77724,-73.87261,44.473,-73.15031
424,LaGuardia Airport (Marine Air Terminal),40.77724,-73.87261,42.94052,-78.73217
10,LaGuardia Airport (Marine Air Terminal),40.77724,-73.87261,45.7769,-111.15301
463,LaGuardia Airport (Marine Air Terminal),40.77724,-73.87261,33.93884,-81.11954
557,LaGuardia Airport (Marine Air Terminal),40.77724,-73.87261,40.91631,-81.44247
451,LaGuardia Airport (Marine Air Terminal),40.77724,-73.87261,38.13864,-78.45286
150,LaGuardia Airport (Marine Air Terminal),40.77724,-73.87261,32.89865,-80.04051
2881,LaGuardia Airport (Marine Air Terminal),40.77724,-73.87261,41.41089,-81.8494
4016,LaGuardia Airport (Marine Air Terminal),40.77724,-73.87261,35.21401,-80.94313
1556,LaGuardia Airport (Marine Air Terminal),40.77724,-73.87261,39.99799,-82.89188
133,LaGuardia Airport (Marine Air Terminal),40.77724,-73.87261,39.04614,-84.66217
2796,LaGuardia Airport (Marine Air Terminal),40.77724,-73.87261,32.84711,-96.85177
403,LaGuardia Airport (Marine Air Terminal),40.77724,-73.87261,39.90238,-84.21938
4718,LaGuardia Airport (Marine Air Terminal),40.77724,-73.87261,38.85208,-77.03772
3577,LaGuardia Airport (Marine Air Terminal),40.77724,-73.87261,39.85841,-104.667
4923,LaGuardia Airport (Marine Air Terminal),40.77724,-73.87261,32.89595,-97.0372
1,LaGuardia Airport (Marine Air Terminal),40.77724,-73.87261,41.53493,-93.66068
4801,LaGuardia Airport (Marine Air Terminal),40.77724,-73.87261,42.21206,-83.34884
1,LaGuardia Airport (Marine Air Terminal),40.77724,-73.87261,24.55611,-81.75956
5779,LaGuardia Airport (Marine Air Terminal),40.77724,-73.87261,26.07258,-80.15275
224,LaGuardia Airport (Marine Air Terminal),40.77724,-73.87261,42.88082,-85.52277
1375,LaGuardia Airport (Marine Air Terminal),40.77724,-73.87261,36.09775,-79.9373
5,LaGuardia Airport (Marine Air Terminal),40.77724,-73.87261,34.89567,-82.21886
1015,LaGuardia Airport (Marine Air Terminal),40.77724,-73.87261,29.64542,-95.27889
205,LaGuardia Airport (Marine Air Terminal),40.77724,-73.87261,38.94453,-77.45581
2517,LaGuardia Airport (Marine Air Terminal),40.77724,-73.87261,29.98047,-95.33972
87,LaGuardia Airport (Marine Air Terminal),40.77724,-73.87261,34.27061,-77.90256
157,LaGuardia Airport (Marine Air Terminal),40.77724,-73.87261,39.71733,-86.29438
101,LaGuardia Airport (Marine Air Terminal),40.77724,-73.87261,30.49406,-81.68786
67,LaGuardia Airport (Marine Air Terminal),40.77724,-73.87261,38.03697,-84.60539
74,LaGuardia Airport (Marine Air Terminal),40.77724,-73.87261,34.7294,-92.22425
811,LaGuardia Airport (Marine Air Terminal),40.77724,-73.87261,39.29761,-94.71391
4245,LaGuardia Airport (Marine Air Terminal),40.77724,-73.87261,28.42889,-81.31603
2429,LaGuardia Airport (Marine Air Terminal),40.77724,-73.87261,41.78598,-87.75242
35,LaGuardia Airport (Marine Air Terminal),40.77724,-73.87261,35.04242,-89.97667
140,LaGuardia Airport (Marine Air Terminal),40.77724,-73.87261,42.93452,-71.43706
6857,LaGuardia Airport (Marine Air Terminal),40.77724,-73.87261,25.79325,-80.29056
1328,LaGuardia Airport (Marine Air Terminal),40.77724,-73.87261,42.94722,-87.89658
151,LaGuardia Airport (Marine Air Terminal),40.77724,-73.87261,43.13986,-89.33751
2342,LaGuardia Airport (Marine Air Terminal),40.77724,-73.87261,44.88055,-93.21692
509,LaGuardia Airport (Marine Air Terminal),40.77724,-73.87261,29.99339,-90.25803
2,LaGuardia Airport (Marine Air Terminal),40.77724,-73.87261,38.50887,-107.89383
729,LaGuardia Airport (Marine Air Terminal),40.77724,-73.87261,33.67975,-78.92833
164,LaGuardia Airport (Marine Air Terminal),40.77724,-73.87261,41.30252,-95.89417
10560,LaGuardia Airport (Marine Air Terminal),40.77724,-73.87261,41.9796,-87.90446
515,LaGuardia Airport (Marine Air Terminal),40.77724,-73.87261,36.89461,-76.20122
3150,LaGuardia Airport (Marine Air Terminal),40.77724,-73.87261,26.68316,-80.09559
195,LaGuardia Airport (Marine Air Terminal),40.77724,-73.87261,39.87195,-75.24114
191,LaGuardia Airport (Marine Air Terminal),40.77724,-73.87261,40.49147,-80.23287
54,LaGuardia Airport (Marine Air Terminal),40.77724,-73.87261,43.64617,-70.30875
2044,LaGuardia Airport (Marine Air Terminal),40.77724,-73.87261,35.87764,-78.78747
1625,LaGuardia Airport (Marine Air Terminal),40.77724,-73.87261,37.50517,-77.31967
182,LaGuardia Airport (Marine Air Terminal),40.77724,-73.87261,43.11887,-77.67238
794,LaGuardia Airport (Marine Air Terminal),40.77724,-73.87261,26.53617,-81.75517
468,LaGuardia Airport (Marine Air Terminal),40.77724,-73.87261,32.12758,-81.20214
297,LaGuardia Airport (Marine Air Terminal),40.77724,-73.87261,38.17439,-85.736
463,LaGuardia Airport (Marine Air Terminal),40.77724,-73.87261,27.39533,-82.55411
1724,LaGuardia Airport (Marine Air Terminal),40.77724,-73.87261,38.74769,-90.35999
75,LaGuardia Airport (Marine Air Terminal),40.77724,-73.87261,43.11119,-76.10631
2108,LaGuardia Airport (Marine Air Terminal),40.77724,-73.87261,27.97547,-82.53325
46,LaGuardia Airport (Marine Air Terminal),40.77724,-73.87261,44.74144,-85.58224
73,LaGuardia Airport (Marine Air Terminal),40.77724,-73.87261,35.81249,-83.99286
567,LaGuardia Airport (Marine Air Terminal),40.77724,-73.87261,36.28187,-94.30681
118,Long Beach Airport (Daugherty Field),33.81772,-118.15161,61.17432,-149.99619
506,Long Beach Airport (Daugherty Field),33.81772,-118.15161,30.19453,-97.66987
303,Long Beach Airport (Daugherty Field),33.81772,-118.15161,42.36435,-71.00518
662,Long Beach Airport (Daugherty Field),33.81772,-118.15161,40.63975,-73.77893
1258,Long Beach Airport (Daugherty Field),33.81772,-118.15161,36.08036,-115.15233
1094,Long Beach Airport (Daugherty Field),33.81772,-118.15161,37.72129,-122.22072
812,Long Beach Airport (Daugherty Field),33.81772,-118.15161,45.58872,-122.5975
1,Long Beach Airport (Daugherty Field),33.81772,-118.15161,33.43417,-112.00806
854,Long Beach Airport (Daugherty Field),33.81772,-118.15161,47.44898,-122.30931
1091,Long Beach Airport (Daugherty Field),33.81772,-118.15161,37.619,-122.37484
2129,Long Beach Airport (Daugherty Field),33.81772,-118.15161,40.78839,-111.97777
723,Long Beach Airport (Daugherty Field),33.81772,-118.15161,38.69542,-121.59077
41,Lihue Airport,21.97598,-159.33896,39.85841,-104.667
5855,Lihue Airport,21.97598,-159.33896,21.31869,-157.92241
1407,Lihue Airport,21.97598,-159.33896,33.94254,-118.40807
204,Lihue Airport,21.97598,-159.33896,37.72129,-122.22072
1428,Lihue Airport,21.97598,-159.33896,20.89865,-156.43046
102,Lihue Airport,21.97598,-159.33896,45.58872,-122.5975
373,Lihue Airport,21.97598,-159.33896,33.43417,-112.00806
216,Lihue Airport,21.97598,-159.33896,32.73356,-117.18966
604,Lihue Airport,21.97598,-159.33896,47.44898,-122.30931
493,Lihue Airport,21.97598,-159.33896,37.619,-122.37484
208,Lihue Airport,21.97598,-159.33896,37.36186,-121.92901
2155,Bill and Hillary Clinton National Airport (Adams Field),34.7294,-92.22425,33.64044,-84.42694
351,Bill and Hillary Clinton National Airport (Adams Field),34.7294,-92.22425,39.1754,-76.6682
1136,Bill and Hillary Clinton National Airport (Adams Field),34.7294,-92.22425,32.84711,-96.85177
663,Bill and Hillary Clinton National Airport (Adams Field),34.7294,-92.22425,39.85841,-104.667
1499,Bill and Hillary Clinton National Airport (Adams Field),34.7294,-92.22425,32.89595,-97.0372
299,Bill and Hillary Clinton National Airport (Adams Field),34.7294,-92.22425,42.21206,-83.34884
1955,Bill and Hillary Clinton National Airport (Adams Field),34.7294,-92.22425,29.98047,-95.33972
365,Bill and Hillary Clinton National Airport (Adams Field),34.7294,-92.22425,36.08036,-115.15233
75,Bill and Hillary Clinton National Airport (Adams Field),34.7294,-92.22425,40.77724,-73.87261
363,Bill and Hillary Clinton National Airport (Adams Field),34.7294,-92.22425,41.78598,-87.75242
2244,Bill and Hillary Clinton National Airport (Adams Field),34.7294,-92.22425,41.9796,-87.90446
365,Bill and Hillary Clinton National Airport (Adams Field),34.7294,-92.22425,33.43417,-112.00806
356,Lincoln Airport (Lincoln Municipal),40.85097,-96.75925,33.64044,-84.42694
842,Lincoln Airport (Lincoln Municipal),40.85097,-96.75925,39.85841,-104.667
455,Lincoln Airport (Lincoln Municipal),40.85097,-96.75925,44.88055,-93.21692
1271,Lincoln Airport (Lincoln Municipal),40.85097,-96.75925,41.9796,-87.90446
1399,Laredo International Airport,27.54374,-99.46154,32.89595,-97.0372
1,Laredo International Airport,27.54374,-99.46154,26.22851,-97.65439
1005,Laredo International Airport,27.54374,-99.46154,29.98047,-95.33972
566,La Crosse Regional Airport,43.87938,-91.25654,44.88055,-93.21692
1245,La Crosse Regional Airport,43.87938,-91.25654,41.9796,-87.90446
641,Lewiston-Nez Perce County Airport,46.3745,-117.01539,40.78839,-111.97777
1662,Midland International Airport,31.94253,-102.20191,32.84711,-96.85177
1194,Midland International Airport,31.94253,-102.20191,39.85841,-104.667
1199,Midland International Airport,31.94253,-102.20191,32.89595,-97.0372
1231,Midland International Airport,31.94253,-102.20191,29.64542,-95.27889
2225,Midland International Airport,31.94253,-102.20191,29.98047,-95.33972
616,Midland International Airport,31.94253,-102.20191,36.08036,-115.15233
9,MBS International Airport,43.53291,-84.07965,33.64044,-84.42694
477,MBS International Airport,43.53291,-84.07965,42.21206,-83.34884
97,MBS International Airport,43.53291,-84.07965,44.88055,-93.21692
1280,MBS International Airport,43.53291,-84.07965,41.9796,-87.90446
346,Kansas City International Airport,39.29761,-94.71391,35.04022,-106.60919
3815,Kansas City International Airport,39.29761,-94.71391,33.64044,-84.42694
1,Kansas City International Airport,39.29761,-94.71391,30.19453,-97.66987
1210,Kansas City International Airport,39.29761,-94.71391,36.12448,-86.67818
653,Kansas City International Airport,39.29761,-94.71391,42.36435,-71.00518
890,Kansas City International Airport,39.29761,-94.71391,39.1754,-76.6682
1357,Kansas City International Airport,39.29761,-94.71391,35.21401,-80.94313
75,Kansas City International Airport,39.29761,-94.71391,39.04614,-84.66217
2365,Kansas City International Airport,39.29761,-94.71391,32.84711,-96.85177
721,Kansas City International Airport,39.29761,-94.71391,38.85208,-77.03772
2316,Kansas City International Airport,39.29761,-94.71391,39.85841,-104.667
2788,Kansas City International Airport,39.29761,-94.71391,32.89595,-97.0372
1,Kansas City International Airport,39.29761,-94.71391,46.84209,-92.19365
1538,Kansas City International Airport,39.29761,-94.71391,42.21206,-83.34884
662,Kansas City International Airport,39.29761,-94.71391,40.6925,-74.16866
327,Kansas City International Airport,39.29761,-94.71391,26.07258,-80.15275
658,Kansas City International Airport,39.29761,-94.71391,29.64542,-95.27889
7,Kansas City International Airport,39.29761,-94.71391,38.94453,-77.45581
1857,Kansas City International Airport,39.29761,-94.71391,29.98047,-95.33972
663,Kansas City International Airport,39.29761,-94.71391,39.71733,-86.29438
1756,Kansas City International Airport,39.29761,-94.71391,36.08036,-115.15233
1091,Kansas City International Airport,39.29761,-94.71391,33.94254,-118.40807
805,Kansas City International Airport,39.29761,-94.71391,40.77724,-73.87261
1,Kansas City International Airport,39.29761,-94.71391,40.85097,-96.75925
971,Kansas City International Airport,39.29761,-94.71391,28.42889,-81.31603
2696,Kansas City International Airport,39.29761,-94.71391,41.78598,-87.75242
223,Kansas City International Airport,39.29761,-94.71391,25.79325,-80.29056
669,Kansas City International Airport,39.29761,-94.71391,42.94722,-87.89658
2123,Kansas City International Airport,39.29761,-94.71391,44.88055,-93.21692
359,Kansas City International Airport,39.29761,-94.71391,29.99339,-90.25803
327,Kansas City International Airport,39.29761,-94.71391,37.72129,-122.22072
2312,Kansas City International Airport,39.29761,-94.71391,41.9796,-87.90446
365,Kansas City International Airport,39.29761,-94.71391,45.58872,-122.5975
1997,Kansas City International Airport,39.29761,-94.71391,33.43417,-112.00806
50,Kansas City International Airport,39.29761,-94.71391,26.53617,-81.75517
512,Kansas City International Airport,39.29761,-94.71391,32.73356,-117.18966
519,Kansas City International Airport,39.29761,-94.71391,47.44898,-122.30931
641,Kansas City International Airport,39.29761,-94.71391,37.619,-122.37484
672,Kansas City International Airport,39.29761,-94.71391,40.78839,-111.97777
40,Kansas City International Airport,39.29761,-94.71391,33.67566,-117.86822
1319,Kansas City International Airport,39.29761,-94.71391,38.74769,-90.35999
522,Kansas City International Airport,39.29761,-94.71391,27.97547,-82.53325
99,Orlando International Airport,28.42889,-81.31603,35.04022,-106.60919
856,Orlando International Airport,28.42889,-81.31603,39.45758,-74.57717
717,Orlando International Airport,28.42889,-81.31603,42.74812,-73.80298
8962,Orlando International Airport,28.42889,-81.31603,33.64044,-84.42694
1065,Orlando International Airport,28.42889,-81.31603,30.19453,-97.66987
1796,Orlando International Airport,28.42889,-81.31603,41.93887,-72.68323
715,Orlando International Airport,28.42889,-81.31603,33.56294,-86.75355
34,Orlando International Airport,28.42889,-81.31603,40.47799,-88.91595
1505,Orlando International Airport,28.42889,-81.31603,36.12448,-86.67818
3073,Orlando International Airport,28.42889,-81.31603,42.36435,-71.00518
473,Orlando International Airport,28.42889,-81.31603,18.49486,-67.12944
1618,Orlando International Airport,28.42889,-81.31603,42.94052,-78.73217
3341,Orlando International Airport,28.42889,-81.31603,39.1754,-76.6682
577,Orlando International Airport,28.42889,-81.31603,40.91631,-81.44247
1507,Orlando International Airport,28.42889,-81.31603,41.41089,-81.8494
3226,Orlando International Airport,28.42889,-81.31603,35.21401,-80.94313
1111,Orlando International Airport,28.42889,-81.31603,39.99799,-82.89188
982,Orlando International Airport,28.42889,-81.31603,39.04614,-84.66217
1110,Orlando International Airport,28.42889,-81.31603,32.84711,-96.85177
379,Orlando International Airport,28.42889,-81.31603,39.90238,-84.21938
3659,Orlando International Airport,28.42889,-81.31603,38.85208,-77.03772
3146,Orlando International Airport,28.42889,-81.31603,39.85841,-104.667
4144,Orlando International Airport,28.42889,-81.31603,32.89595,-97.0372
2879,Orlando International Airport,28.42889,-81.31603,42.21206,-83.34884
5202,Orlando International Airport,28.42889,-81.31603,40.6925,-74.16866
730,Orlando International Airport,28.42889,-81.31603,26.07258,-80.15275
370,Orlando International Airport,28.42889,-81.31603,42.9655,-83.74346
306,Orlando International Airport,28.42889,-81.31603,42.88082,-85.52277
1540,Orlando International Airport,28.42889,-81.31603,29.64542,-95.27889
1344,Orlando International Airport,28.42889,-81.31603,41.06696,-73.70757
1811,Orlando International Airport,28.42889,-81.31603,38.94453,-77.45581
2866,Orlando International Airport,28.42889,-81.31603,29.98047,-95.33972
64,Orlando International Airport,28.42889,-81.31603,39.67872,-75.60653
1353,Orlando International Airport,28.42889,-81.31603,39.71733,-86.29438
1158,Orlando International Airport,28.42889,-81.31603,40.79524,-73.10021
5806,Orlando International Airport,28.42889,-81.31603,40.63975,-73.77893
1041,Orlando International Airport,28.42889,-81.31603,36.08036,-115.15233
2609,Orlando International Airport,28.42889,-81.31603,33.94254,-118.40807
341,Orlando International Airport,28.42889,-81.31603,40.27594,-79.4048
4248,Orlando International Airport,28.42889,-81.31603,40.77724,-73.87261
969,Orlando International Airport,28.42889,-81.31603,39.29761,-94.71391
85,Orlando International Airport,28.42889,-81.31603,40.1935,-76.7634
2763,Orlando International Airport,28.42889,-81.31603,41.78598,-87.75242
414,Orlando International Airport,28.42889,-81.31603,35.04242,-89.97667
762,Orlando International Airport,28.42889,-81.31603,42.93452,-71.43706
3313,Orlando International Airport,28.42889,-81.31603,25.79325,-80.29056
1312,Orlando International Airport,28.42889,-81.31603,42.94722,-87.89658
17,Orlando International Airport,28.42889,-81.31603,43.13986,-89.33751
1679,Orlando International Airport,28.42889,-81.31603,44.88055,-93.21692
1245,Orlando International Airport,28.42889,-81.31603,29.99339,-90.25803
133,Orlando International Airport,28.42889,-81.31603,41.30252,-95.89417
4807,Orlando International Airport,28.42889,-81.31603,41.9796,-87.90446
467,Orlando International Airport,28.42889,-81.31603,36.89461,-76.20122
365,Orlando International Airport,28.42889,-81.31603,42.26734,-71.87571
5255,Orlando International Airport,28.42889,-81.31603,39.87195,-75.24114
1384,Orlando International Airport,28.42889,-81.31603,33.43417,-112.00806
1567,Orlando International Airport,28.42889,-81.31603,40.49147,-80.23287
448,Orlando International Airport,28.42889,-81.31603,18.0083,-66.56301
2185,Orlando International Airport,28.42889,-81.31603,41.724,-71.42822
7,Orlando International Airport,28.42889,-81.31603,43.64617,-70.30875
1045,Orlando International Airport,28.42889,-81.31603,35.87764,-78.78747
747,Orlando International Airport,28.42889,-81.31603,37.50517,-77.31967
426,Orlando International Airport,28.42889,-81.31603,43.11887,-77.67238
533,Orlando International Airport,28.42889,-81.31603,32.73356,-117.18966
527,Orlando International Airport,28.42889,-81.31603,29.53369,-98.46978
398,Orlando International Airport,28.42889,-81.31603,38.17439,-85.736
480,Orlando International Airport,28.42889,-81.31603,47.44898,-122.30931
861,Orlando International Airport,28.42889,-81.31603,37.619,-122.37484
3817,Orlando International Airport,28.42889,-81.31603,18.43942,-66.00183
1356,Orlando International Airport,28.42889,-81.31603,40.78839,-111.97777
1644,Orlando International Airport,28.42889,-81.31603,38.74769,-90.35999
365,Orlando International Airport,28.42889,-81.31603,41.50409,-74.10484
366,Orlando International Airport,28.42889,-81.31603,43.11119,-76.10631
524,Orlando International Airport,28.42889,-81.31603,40.27669,-74.81347
1044,Harrisburg International Airport,40.1935,-76.7634,33.64044,-84.42694
152,Harrisburg International Airport,40.1935,-76.7634,35.21401,-80.94313
2,Harrisburg International Airport,40.1935,-76.7634,39.85841,-104.667
546,Harrisburg International Airport,40.1935,-76.7634,42.21206,-83.34884
85,Harrisburg International Airport,40.1935,-76.7634,28.42889,-81.31603
1741,Harrisburg International Airport,40.1935,-76.7634,41.9796,-87.90446
724,Chicago Midway International Airport,41.78598,-87.75242,35.04022,-106.60919
734,Chicago Midway International Airport,41.78598,-87.75242,42.74812,-73.80298
4999,Chicago Midway International Airport,41.78598,-87.75242,33.64044,-84.42694
968,Chicago Midway International Airport,41.78598,-87.75242,30.19453,-97.66987
982,Chicago Midway International Airport,41.78598,-87.75242,41.93887,-72.68323
693,Chicago Midway International Airport,41.78598,-87.75242,33.56294,-86.75355
2297,Chicago Midway International Airport,41.78598,-87.75242,36.12448,-86.67818
63,Chicago Midway International Airport,41.78598,-87.75242,43.56444,-116.22278
1538,Chicago Midway International Airport,41.78598,-87.75242,42.36435,-71.00518
1059,Chicago Midway International Airport,41.78598,-87.75242,42.94052,-78.73217
2180,Chicago Midway International Airport,41.78598,-87.75242,39.1754,-76.6682
610,Chicago Midway International Airport,41.78598,-87.75242,32.89865,-80.04051
1985,Chicago Midway International Airport,41.78598,-87.75242,41.41089,-81.8494
694,Chicago Midway International Airport,41.78598,-87.75242,35.21401,-80.94313
2018,Chicago Midway International Airport,41.78598,-87.75242,39.99799,-82.89188
2198,Chicago Midway International Airport,41.78598,-87.75242,32.84711,-96.85177
3160,Chicago Midway International Airport,41.78598,-87.75242,38.85208,-77.03772
2970,Chicago Midway International Airport,41.78598,-87.75242,39.85841,-104.667
700,Chicago Midway International Airport,41.78598,-87.75242,41.53493,-93.66068
3055,Chicago Midway International Airport,41.78598,-87.75242,42.21206,-83.34884
1975,Chicago Midway International Airport,41.78598,-87.75242,40.6925,-74.16866
1226,Chicago Midway International Airport,41.78598,-87.75242,26.07258,-80.15275
63,Chicago Midway International Airport,41.78598,-87.75242,47.61986,-117.53384
681,Chicago Midway International Airport,41.78598,-87.75242,34.89567,-82.21886
2275,Chicago Midway International Airport,41.78598,-87.75242,29.64542,-95.27889
741,Chicago Midway International Airport,41.78598,-87.75242,38.94453,-77.45581
670,Chicago Midway International Airport,41.78598,-87.75242,37.64996,-97.43305
365,Chicago Midway International Airport,41.78598,-87.75242,30.49406,-81.68786
3021,Chicago Midway International Airport,41.78598,-87.75242,36.08036,-115.15233
2035,Chicago Midway International Airport,41.78598,-87.75242,33.94254,-118.40807
2392,Chicago Midway International Airport,41.78598,-87.75242,40.77724,-73.87261
363,Chicago Midway International Airport,41.78598,-87.75242,34.7294,-92.22425
2705,Chicago Midway International Airport,41.78598,-87.75242,39.29761,-94.71391
2772,Chicago Midway International Airport,41.78598,-87.75242,28.42889,-81.31603
690,Chicago Midway International Airport,41.78598,-87.75242,35.04242,-89.97667
975,Chicago Midway International Airport,41.78598,-87.75242,42.93452,-71.43706
3241,Chicago Midway International Airport,41.78598,-87.75242,44.88055,-93.21692
962,Chicago Midway International Airport,41.78598,-87.75242,29.99339,-90.25803
1114,Chicago Midway International Airport,41.78598,-87.75242,37.72129,-122.22072
369,Chicago Midway International Airport,41.78598,-87.75242,35.39309,-97.60073
1842,Chicago Midway International Airport,41.78598,-87.75242,41.30252,-95.89417
356,Chicago Midway International Airport,41.78598,-87.75242,34.056,-117.60119
600,Chicago Midway International Airport,41.78598,-87.75242,36.89461,-76.20122
7,Chicago Midway International Airport,41.78598,-87.75242,26.68316,-80.09559
711,Chicago Midway International Airport,41.78598,-87.75242,45.58872,-122.5975
2064,Chicago Midway International Airport,41.78598,-87.75242,39.87195,-75.24114
2467,Chicago Midway International Airport,41.78598,-87.75242,33.43417,-112.00806
1936,Chicago Midway International Airport,41.78598,-87.75242,40.49147,-80.23287
35,Chicago Midway International Airport,41.78598,-87.75242,30.47331,-87.18744
985,Chicago Midway International Airport,41.78598,-87.75242,41.724,-71.42822
9,Chicago Midway International Airport,41.78598,-87.75242,43.64617,-70.30875
1152,Chicago Midway International Airport,41.78598,-87.75242,35.87764,-78.78747
247,Chicago Midway International Airport,41.78598,-87.75242,39.49858,-119.76806
568,Chicago Midway International Airport,41.78598,-87.75242,43.11887,-77.67238
1248,Chicago Midway International Airport,41.78598,-87.75242,26.53617,-81.75517
1307,Chicago Midway International Airport,41.78598,-87.75242,32.73356,-117.18966
757,Chicago Midway International Airport,41.78598,-87.75242,29.53369,-98.46978
1274,Chicago Midway International Airport,41.78598,-87.75242,38.17439,-85.736
1121,Chicago Midway International Airport,41.78598,-87.75242,47.44898,-122.30931
853,Chicago Midway International Airport,41.78598,-87.75242,37.619,-122.37484
365,Chicago Midway International Airport,41.78598,-87.75242,37.36186,-121.92901
860,Chicago Midway International Airport,41.78598,-87.75242,40.78839,-111.97777
452,Chicago Midway International Airport,41.78598,-87.75242,38.69542,-121.59077
187,Chicago Midway International Airport,41.78598,-87.75242,33.67566,-117.86822
2353,Chicago Midway International Airport,41.78598,-87.75242,38.74769,-90.35999
1543,Chicago Midway International Airport,41.78598,-87.75242,27.97547,-82.53325
45,Chicago Midway International Airport,41.78598,-87.75242,40.27669,-74.81347
365,Chicago Midway International Airport,41.78598,-87.75242,36.19837,-95.88824
532,Chicago Midway International Airport,41.78598,-87.75242,32.11608,-110.94103
365,Meridian Regional Airport,32.33313,-88.75121,32.89595,-97.0372
626,Meridian Regional Airport,32.33313,-88.75121,31.46715,-89.33706
3402,Memphis International Airport,35.04242,-89.97667,33.64044,-84.42694
8,Memphis International Airport,35.04242,-89.97667,30.19453,-97.66987
419,Memphis International Airport,35.04242,-89.97667,39.1754,-76.6682
744,Memphis International Airport,35.04242,-89.97667,35.21401,-80.94313
145,Memphis International Airport,35.04242,-89.97667,39.04614,-84.66217
524,Memphis International Airport,35.04242,-89.97667,32.84711,-96.85177
844,Memphis International Airport,35.04242,-89.97667,39.85841,-104.667
948,Memphis International Airport,35.04242,-89.97667,32.89595,-97.0372
472,Memphis International Airport,35.04242,-89.97667,42.21206,-83.34884
